"measure_number","measure","financial_year","quarter","year_month","ethnicity","district","region","measure_type","value"
"1.1","ESPI8","2022/23","Dec","2022-12",NA,"West Coast","Te Waipounamu","Percent",1
"1.1","ESPI8","2022/23","Dec","2022-12",NA,"Whanganui","Central","Value",1
"1.1","ESPI8","2022/23","Dec","2022-12",NA,"Whanganui","Central","Percent",0.995
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"National","National","Value",130
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"National","National","Percent",0.992
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"Auckland","Northern","Value",95
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"Auckland","Northern","Percent",0.968
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"Bay of Plenty","Te Manawa Taki","Value",11
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"Bay of Plenty","Te Manawa Taki","Percent",0.9740000000000001
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"Canterbury","Te Waipounamu","Value",0
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"Canterbury","Te Waipounamu","Percent",1
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"Capital & Coast","Central","Value",0
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"Capital & Coast","Central","Percent",1
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"Counties Manukau","Northern","Value",0
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"Counties Manukau","Northern","Percent",1
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"Hawke's Bay","Central","Value",0
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"Hawke's Bay","Central","Percent",1
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"Hutt Valley","Central","Value",0
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"Hutt Valley","Central","Percent",1
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"Lakes","Te Manawa Taki","Value",0
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"Lakes","Te Manawa Taki","Percent",1
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"MidCentral","Central","Value",0
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"MidCentral","Central","Percent",1
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"Nelson Marlborough","Te Waipounamu","Value",1
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"Nelson Marlborough","Te Waipounamu","Percent",0.997
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"Northland","Northern","Value",2
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"Northland","Northern","Percent",0.997
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"South Canterbury","Te Waipounamu","Value",0
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"South Canterbury","Te Waipounamu","Percent",1
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"Southern","Te Waipounamu","Value",19
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"Southern","Te Waipounamu","Percent",0.981
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"Tairāwhiti","Te Manawa Taki","Value",0
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"Tairāwhiti","Te Manawa Taki","Percent",1
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"Taranaki","Te Manawa Taki","Value",0
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"Taranaki","Te Manawa Taki","Percent",1
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"Waikato","Te Manawa Taki","Value",2
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"Waikato","Te Manawa Taki","Percent",0.998
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"Wairarapa","Central","Value",0
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"Wairarapa","Central","Percent",1
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"Waitematā","Northern","Value",0
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"Waitematā","Northern","Percent",1
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"West Coast","Te Waipounamu","Value",0
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"West Coast","Te Waipounamu","Percent",1
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"Whanganui","Central","Value",0
"1.1","ESPI8","2022/23","Sep","2022-09",NA,"Whanganui","Central","Percent",1
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"National","National","Value",99
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"National","National","Percent",0.993
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"Auckland","Northern","Value",82
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"Auckland","Northern","Percent",0.968
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"Bay of Plenty","Te Manawa Taki","Value",2
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"Bay of Plenty","Te Manawa Taki","Percent",0.996
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"Canterbury","Te Waipounamu","Value",0
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"Canterbury","Te Waipounamu","Percent",1
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"Capital & Coast","Central","Value",0
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"Capital & Coast","Central","Percent",1
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"Counties Manukau","Northern","Value",1
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"Counties Manukau","Northern","Percent",0.9990000000000001
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"Hawke's Bay","Central","Value",1
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"Hawke's Bay","Central","Percent",0.998
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"Hutt Valley","Central","Value",0
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"Hutt Valley","Central","Percent",1
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"Lakes","Te Manawa Taki","Value",0
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"Lakes","Te Manawa Taki","Percent",1
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"MidCentral","Central","Value",0
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"MidCentral","Central","Percent",1
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"Nelson Marlborough","Te Waipounamu","Value",0
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"Nelson Marlborough","Te Waipounamu","Percent",1
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"Northland","Northern","Value",1
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"Northland","Northern","Percent",0.998
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"South Canterbury","Te Waipounamu","Value",1
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"South Canterbury","Te Waipounamu","Percent",0.996
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"Southern","Te Waipounamu","Value",11
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"Southern","Te Waipounamu","Percent",0.987
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"Tairāwhiti","Te Manawa Taki","Value",0
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"Tairāwhiti","Te Manawa Taki","Percent",1
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"Taranaki","Te Manawa Taki","Value",0
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"Taranaki","Te Manawa Taki","Percent",1
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"Waikato","Te Manawa Taki","Value",0
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"Waikato","Te Manawa Taki","Percent",1
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"Wairarapa","Central","Value",0
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"Wairarapa","Central","Percent",1
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"Waitematā","Northern","Value",0
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"Waitematā","Northern","Percent",1
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"West Coast","Te Waipounamu","Value",0
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"West Coast","Te Waipounamu","Percent",1
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"Whanganui","Central","Value",0
"1.1","ESPI8","2021/22","Jun","2022-06",NA,"Whanganui","Central","Percent",1
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"National","National","Value",99
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"National","National","Percent",0.993
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"Auckland","Northern","Value",57
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"Auckland","Northern","Percent",0.973
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"Bay of Plenty","Te Manawa Taki","Value",17
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"Bay of Plenty","Te Manawa Taki","Percent",0.968
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"Canterbury","Te Waipounamu","Value",0
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"Canterbury","Te Waipounamu","Percent",1
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"Capital & Coast","Central","Value",0
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"Capital & Coast","Central","Percent",1
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"Counties Manukau","Northern","Value",0
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"Counties Manukau","Northern","Percent",1
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"Hawke's Bay","Central","Value",1
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"Hawke's Bay","Central","Percent",0.998
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"Hutt Valley","Central","Value",0
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"Hutt Valley","Central","Percent",1
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"Lakes","Te Manawa Taki","Value",1
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"Lakes","Te Manawa Taki","Percent",0.997
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"MidCentral","Central","Value",1
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"MidCentral","Central","Percent",0.998
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"Nelson Marlborough","Te Waipounamu","Value",2
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"Nelson Marlborough","Te Waipounamu","Percent",0.996
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"Northland","Northern","Value",0
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"Northland","Northern","Percent",1
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"South Canterbury","Te Waipounamu","Value",0
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"South Canterbury","Te Waipounamu","Percent",1
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"Southern","Te Waipounamu","Value",6
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"Southern","Te Waipounamu","Percent",0.993
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"Tairāwhiti","Te Manawa Taki","Value",0
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"Tairāwhiti","Te Manawa Taki","Percent",1
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"Taranaki","Te Manawa Taki","Value",0
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"Taranaki","Te Manawa Taki","Percent",1
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"Waikato","Te Manawa Taki","Value",14
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"Waikato","Te Manawa Taki","Percent",0.9890000000000001
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"Wairarapa","Central","Value",0
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"Wairarapa","Central","Percent",1
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"Waitematā","Northern","Value",0
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"Waitematā","Northern","Percent",1
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"West Coast","Te Waipounamu","Value",0
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"West Coast","Te Waipounamu","Percent",1
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"Whanganui","Central","Value",0
"1.1","ESPI8","2021/22","Mar","2022-03",NA,"Whanganui","Central","Percent",1
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"National","National","Value",117
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"National","National","Percent",0.992
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"Auckland","Northern","Value",88
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"Auckland","Northern","Percent",0.9590000000000001
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"Bay of Plenty","Te Manawa Taki","Value",10
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"Bay of Plenty","Te Manawa Taki","Percent",0.9840000000000001
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"Canterbury","Te Waipounamu","Value",0
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"Canterbury","Te Waipounamu","Percent",1
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"Capital & Coast","Central","Value",0
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"Capital & Coast","Central","Percent",1
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"Counties Manukau","Northern","Value",1
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"Counties Manukau","Northern","Percent",0.9990000000000001
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"Hawke's Bay","Central","Value",1
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"Hawke's Bay","Central","Percent",0.998
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"Hutt Valley","Central","Value",0
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"Hutt Valley","Central","Percent",1
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"Lakes","Te Manawa Taki","Value",0
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"Lakes","Te Manawa Taki","Percent",1
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"MidCentral","Central","Value",1
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"MidCentral","Central","Percent",0.998
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"Nelson Marlborough","Te Waipounamu","Value",0
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"Nelson Marlborough","Te Waipounamu","Percent",1
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"Northland","Northern","Value",2
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"Northland","Northern","Percent",0.996
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"South Canterbury","Te Waipounamu","Value",0
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"South Canterbury","Te Waipounamu","Percent",1
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"Southern","Te Waipounamu","Value",2
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"Southern","Te Waipounamu","Percent",0.998
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"Tairāwhiti","Te Manawa Taki","Value",0
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"Tairāwhiti","Te Manawa Taki","Percent",1
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"Taranaki","Te Manawa Taki","Value",0
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"Taranaki","Te Manawa Taki","Percent",1
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"Waikato","Te Manawa Taki","Value",12
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"Waikato","Te Manawa Taki","Percent",0.99
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"Wairarapa","Central","Value",0
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"Wairarapa","Central","Percent",1
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"Waitematā","Northern","Value",0
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"Waitematā","Northern","Percent",1
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"West Coast","Te Waipounamu","Value",0
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"West Coast","Te Waipounamu","Percent",1
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"Whanganui","Central","Value",0
"1.1","ESPI8","2021/22","Dec","2021-12",NA,"Whanganui","Central","Percent",1
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"National","National","Value",85
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"National","National","Percent",0.993
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"Auckland","Northern","Value",58
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"Auckland","Northern","Percent",0.958
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"Bay of Plenty","Te Manawa Taki","Value",20
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"Bay of Plenty","Te Manawa Taki","Percent",0.965
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"Canterbury","Te Waipounamu","Value",0
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"Canterbury","Te Waipounamu","Percent",1
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"Capital & Coast","Central","Value",0
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"Capital & Coast","Central","Percent",1
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"Counties Manukau","Northern","Value",0
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"Counties Manukau","Northern","Percent",1
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"Hawke's Bay","Central","Value",0
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"Hawke's Bay","Central","Percent",1
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"Hutt Valley","Central","Value",0
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"Hutt Valley","Central","Percent",1
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"Lakes","Te Manawa Taki","Value",0
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"Lakes","Te Manawa Taki","Percent",1
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"MidCentral","Central","Value",0
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"MidCentral","Central","Percent",1
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"Nelson Marlborough","Te Waipounamu","Value",0
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"Nelson Marlborough","Te Waipounamu","Percent",1
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"Northland","Northern","Value",0
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"Northland","Northern","Percent",1
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"South Canterbury","Te Waipounamu","Value",0
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"South Canterbury","Te Waipounamu","Percent",1
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"Southern","Te Waipounamu","Value",3
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"Southern","Te Waipounamu","Percent",0.997
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"Tairāwhiti","Te Manawa Taki","Value",0
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"Tairāwhiti","Te Manawa Taki","Percent",1
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"Taranaki","Te Manawa Taki","Value",0
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"Taranaki","Te Manawa Taki","Percent",1
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"Waikato","Te Manawa Taki","Value",4
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"Waikato","Te Manawa Taki","Percent",0.996
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"Wairarapa","Central","Value",0
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"Wairarapa","Central","Percent",1
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"Waitematā","Northern","Value",0
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"Waitematā","Northern","Percent",1
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"West Coast","Te Waipounamu","Value",0
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"West Coast","Te Waipounamu","Percent",1
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"Whanganui","Central","Value",0
"1.1","ESPI8","2021/22","Sep","2021-09",NA,"Whanganui","Central","Percent",1
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"National","National","Value",120
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"National","National","Percent",0.993
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"Auckland","Northern","Value",79
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"Auckland","Northern","Percent",0.9740000000000001
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"Bay of Plenty","Te Manawa Taki","Value",16
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"Bay of Plenty","Te Manawa Taki","Percent",0.973
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"Canterbury","Te Waipounamu","Value",1
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"Canterbury","Te Waipounamu","Percent",0.9990000000000001
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"Capital & Coast","Central","Value",0
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"Capital & Coast","Central","Percent",1
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"Counties Manukau","Northern","Value",0
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"Counties Manukau","Northern","Percent",1
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"Hawke's Bay","Central","Value",0
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"Hawke's Bay","Central","Percent",1
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"Hutt Valley","Central","Value",0
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"Hutt Valley","Central","Percent",1
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"Lakes","Te Manawa Taki","Value",1
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"Lakes","Te Manawa Taki","Percent",0.997
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"MidCentral","Central","Value",1
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"MidCentral","Central","Percent",0.9990000000000001
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"Nelson Marlborough","Te Waipounamu","Value",0
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"Nelson Marlborough","Te Waipounamu","Percent",1
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"Northland","Northern","Value",3
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"Northland","Northern","Percent",0.995
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"South Canterbury","Te Waipounamu","Value",0
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"South Canterbury","Te Waipounamu","Percent",1
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"Southern","Te Waipounamu","Value",5
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"Southern","Te Waipounamu","Percent",0.995
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"Tairāwhiti","Te Manawa Taki","Value",0
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"Tairāwhiti","Te Manawa Taki","Percent",1
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"Taranaki","Te Manawa Taki","Value",0
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"Taranaki","Te Manawa Taki","Percent",1
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"Waikato","Te Manawa Taki","Value",14
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"Waikato","Te Manawa Taki","Percent",0.9740000000000001
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"Wairarapa","Central","Value",0
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"Wairarapa","Central","Percent",1
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"Waitematā","Northern","Value",0
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"Waitematā","Northern","Percent",1
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"West Coast","Te Waipounamu","Value",0
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"West Coast","Te Waipounamu","Percent",1
"1.1","ESPI8","2020/21","Jun","2021-06",NA,"Whanganui","Central","Value",0
